RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6246881,124,93,006,101,2002,04670,2   ,2   ,1   ,0   ,0   ,5 ,5   
6246881,124,93,006,101,2002,04840,1   ,7   ,1   ,3   ,2   ,12,14  
6246881,124,93,006,101,2002,05170,0   ,0   ,1   ,0   ,0   ,1 ,1   
6246881,124,93,006,101,2002,05220,16  ,14  ,11  ,9   ,9   ,18,59  
6246881,124,93,006,101,2002,05330,0   ,1   ,4   ,6   ,1   ,10,12  
6246881,124,93,006,101,2002,05580,10  ,0   ,0   ,0   ,0   ,5 ,10  
6246881,124,93,006,101,2002,05600,2   ,0   ,0   ,3   ,0   ,4 ,5   
6246881,124,93,006,101,2002,05670,16  ,6   ,4   ,6   ,2   ,25,34  
6246881,124,93,006,101,2002,05830,1   ,1   ,1   ,0   ,0   ,3 ,3   
6246881,124,93,006,101,2002,05850,1   ,3   ,0   ,0   ,0   ,4 ,4   
6246881,124,93,006,101,2002,06140,4   ,2   ,1   ,0   ,0   ,5 ,7   
6246881,124,93,006,101,2002,06180,0   ,0   ,0   ,0   ,2   ,2 ,2   
6246881,124,93,006,101,2002,06270,0   ,1   ,1   ,0   ,2   ,4 ,4   
6246881,124,93,006,101,2002,06470,0   ,1   ,3   ,1   ,0   ,5 ,5   
6246881,124,93,006,101,2002,06550,7   ,10  ,6   ,9   ,13  ,34,45  
6246881,124,93,006,101,2002,06610,2   ,0   ,3   ,0   ,0   ,5 ,5   
6246881,124,93,006,101,2002,06750,0   ,8   ,5   ,3   ,1   ,14,17  
6246881,124,93,006,101,2002,06810,0   ,2   ,0   ,0   ,0   ,2 ,2   
6246881,124,93,006,101,2002,06850,0   ,1   ,0   ,0   ,0   ,1 ,1   
6246881,124,93,006,101,2002,07400,0   ,0   ,2   ,3   ,0   ,4 ,5   
6246881,124,93,006,101,2002,07490,1   ,4   ,9   ,7   ,5   ,25,26  
6246881,124,93,006,101,2002,07580,19  ,11  ,10  ,15  ,3   ,38,58  
6246881,124,93,006,101,2002,07610,2   ,2   ,1   ,1   ,0   ,6 ,6   
6246881,124,93,006,101,2002,07630,0   ,1   ,1   ,1   ,0   ,3 ,3   
6167215,124,93,006,101,2003,00070,0   ,0   ,0   ,1   ,0   ,1 ,1   
6167215,124,93,006,101,2003,00710,0   ,1   ,0   ,0   ,0   ,1 ,1   
6167215,124,93,006,101,2003,02550,1   ,2   ,0   ,0   ,0   ,3 ,3   
6167215,124,93,006,101,2003,04120,1   ,0   ,0   ,0   ,0   ,1 ,1   
6167215,124,93,006,101,2003,04590,1   ,1   ,0   ,0   ,0   ,2 ,2   
6167215,124,93,006,101,2003,04620,1   ,0   ,0   ,0   ,0   ,1 ,1   
6167215,124,93,006,101,2003,04661,8   ,4   ,4   ,1   ,0   ,11,17  
6167215,124,93,006,101,2003,04670,3   ,5   ,0   ,0   ,0   ,7 ,8   
6167215,124,93,006,101,2003,04840,0   ,6   ,7   ,6   ,3   ,17,22  
6167215,124,93,006,101,2003,04860,0   ,0   ,0   ,1   ,0   ,1 ,1   
6167215,124,93,006,101,2003,05150,0   ,0   ,0   ,1   ,0   ,1 ,1   
6167215,124,93,006,101,2003,05220,0   ,11  ,0   ,3   ,0   ,4 ,14  
6167215,124,93,006,101,2003,05330,0   ,1   ,7   ,7   ,5   ,10,20  
6167215,124,93,006,101,2003,05580,10  ,1   ,2   ,0   ,0   ,7 ,13  
6167215,124,93,006,101,2003,05600,0   ,4   ,0   ,3   ,0   ,5 ,7   
6167215,124,93,006,101,2003,05670,17  ,8   ,10  ,12  ,6   ,39,53  
6167215,124,93,006,101,2003,05830,1   ,2   ,0   ,0   ,0   ,3 ,3   
6167215,124,93,006,101,2003,05850,4   ,1   ,0   ,1   ,0   ,5 ,6   
6167215,124,93,006,101,2003,06180,0   ,1   ,0   ,0   ,2   ,2 ,3   
6167215,124,93,006,101,2003,06470,2   ,1   ,4   ,2   ,1   ,8 ,10  
6167215,124,93,006,101,2003,06520,0   ,1   ,4   ,0   ,0   ,4 ,5   
6167215,124,93,006,101,2003,06550,4   ,4   ,5   ,8   ,5   ,23,26  
6167215,124,93,006,101,2003,06610,1   ,2   ,0   ,1   ,0   ,4 ,4   
6167215,124,93,006,101,2003,06750,0   ,6   ,4   ,1   ,0   ,10,11  
6167215,124,93,006,101,2003,06810,0   ,0   ,1   ,0   ,0   ,1 ,1   
6167215,124,93,006,101,2003,07280,2   ,0   ,0   ,0   ,0   ,1 ,2   
6167215,124,93,006,101,2003,07400,0   ,0   ,0   ,3   ,0   ,2 ,3   
6167215,124,93,006,101,2003,07490,1   ,3   ,4   ,8   ,2   ,16,18  
6167215,124,93,006,101,2003,07580,8   ,12  ,8   ,5   ,2   ,28,35  
6167215,124,93,006,101,2003,07590,0   ,1   ,0   ,0   ,0   ,1 ,1   
6167215,124,93,006,101,2003,07610,1   ,0   ,1   ,2   ,1   ,5 ,5   
6167215,124,93,006,101,2003,07630,1   ,0   ,0   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,00020,0   ,0   ,0   ,0   ,1   ,1 ,1   
6235788,124,93,006,101,2004,00070,1   ,0   ,0   ,1   ,0   ,2 ,2   
6235788,124,93,006,101,2004,02300,0   ,1   ,1   ,0   ,1   ,3 ,3   
6235788,124,93,006,101,2004,02550,0   ,0   ,2   ,0   ,0   ,2 ,2   
6235788,124,93,006,101,2004,03000,1   ,1   ,0   ,0   ,0   ,2 ,2   
6235788,124,93,006,101,2004,04020,0   ,0   ,1   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,04590,2   ,1   ,3   ,1   ,0   ,7 ,7   
6235788,124,93,006,101,2004,04620,0   ,0   ,3   ,0   ,0   ,3 ,3   
6235788,124,93,006,101,2004,04661,10  ,3   ,7   ,2   ,0   ,14,22  
6235788,124,93,006,101,2004,04670,6   ,3   ,0   ,0   ,1   ,7 ,10  
6235788,124,93,006,101,2004,04840,1   ,3   ,4   ,1   ,3   ,11,12  
6235788,124,93,006,101,2004,04860,0   ,0   ,0   ,2   ,0   ,2 ,2   
6235788,124,93,006,101,2004,05150,0   ,0   ,0   ,1   ,0   ,1 ,1   
6235788,124,93,006,101,2004,05220,1   ,2   ,2   ,1   ,13  ,8 ,19  
6235788,124,93,006,101,2004,05330,0   ,1   ,0   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,05540,0   ,1   ,0   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,05580,8   ,1   ,0   ,0   ,0   ,5 ,9   
6235788,124,93,006,101,2004,05600,0   ,0   ,0   ,1   ,0   ,1 ,1   
6235788,124,93,006,101,2004,05670,19  ,10  ,8   ,7   ,6   ,32,50  
6235788,124,93,006,101,2004,05830,1   ,1   ,1   ,0   ,0   ,3 ,3   
6235788,124,93,006,101,2004,05850,2   ,3   ,0   ,1   ,0   ,6 ,6   
6235788,124,93,006,101,2004,06140,3   ,4   ,0   ,1   ,1   ,8 ,9   
6235788,124,93,006,101,2004,06180,0   ,3   ,0   ,0   ,9   ,4 ,12  
6235788,124,93,006,101,2004,06270,1   ,1   ,0   ,5   ,2   ,7 ,9   
6235788,124,93,006,101,2004,06460,1   ,0   ,0   ,1   ,0   ,2 ,2   
6235788,124,93,006,101,2004,06470,12  ,7   ,8   ,4   ,1   ,24,32  
6235788,124,93,006,101,2004,06550,6   ,5   ,8   ,12  ,13  ,33,44  
6235788,124,93,006,101,2004,06610,1   ,2   ,1   ,1   ,0   ,5 ,5   
6235788,124,93,006,101,2004,06750,0   ,7   ,3   ,1   ,0   ,9 ,11  
6235788,124,93,006,101,2004,06810,0   ,1   ,1   ,0   ,0   ,2 ,2   
6235788,124,93,006,101,2004,06850,1   ,0   ,0   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,07280,1   ,0   ,0   ,0   ,0   ,1 ,1   
6235788,124,93,006,101,2004,07400,0   ,0   ,0   ,1   ,4   ,3 ,5   
6235788,124,93,006,101,2004,07490,3   ,6   ,6   ,5   ,4   ,22,24  
6235788,124,93,006,101,2004,07580,17  ,12  ,13  ,9   ,5   ,39,56  
6235788,124,93,006,101,2004,07610,2   ,1   ,1   ,0   ,0   ,4 ,4   
6235788,124,93,006,101,2004,07630,1   ,1   ,0   ,0   ,2   ,4 ,4   
6250478,124,93,006,101,2005,00070,0   ,2   ,0   ,0   ,0   ,2 ,2   
6250478,124,93,006,101,2005,02300,0   ,1   ,0   ,0   ,0   ,1 ,1   
6250478,124,93,006,101,2005,02550,0   ,2   ,1   ,0   ,0   ,3 ,3   
6250478,124,93,006,101,2005,02560,0   ,0   ,0   ,1   ,0   ,1 ,1   
6250478,124,93,006,101,2005,03000,1   ,1   ,1   ,0   ,0   ,3 ,3   
6250478,124,93,006,101,2005,04020,0   ,0   ,1   ,1   ,0   ,2 ,2   
6250478,124,93,006,101,2005,04590,2   ,3   ,1   ,1   ,0   ,7 ,7   
6250478,124,93,006,101,2005,04661,7   ,5   ,5   ,2   ,0   ,14,19  
6250478,124,93,006,101,2005,04670,3   ,1   ,0   ,0   ,0   ,3 ,4   
6250478,124,93,006,101,2005,04840,0   ,1   ,2   ,5   ,0   ,6 ,8   
6250478,124,93,006,101,2005,04860,0   ,0   ,2   ,0   ,0   ,2 ,2   
6250478,124,93,006,101,2005,05220,25  ,40  ,13  ,16  ,1   ,26,95  
6250478,124,93,006,101,2005,05330,2   ,1   ,2   ,1   ,3   ,5 ,9   
6250478,124,93,006,101,2005,05540,1   ,0   ,0   ,0   ,0   ,1 ,1   
6250478,124,93,006,101,2005,05580,6   ,1   ,0   ,0   ,0   ,6 ,7   
6250478,124,93,006,101,2005,05600,3   ,4   ,2   ,4   ,5   ,16,18  
6250478,124,93,006,101,2005,05670,6   ,3   ,6   ,0   ,0   ,11,15  
6250478,124,93,006,101,2005,05830,0   ,0   ,1   ,0   ,2   ,3 ,3   
6250478,124,93,006,101,2005,05850,4   ,2   ,0   ,1   ,0   ,7 ,7   
6250478,124,93,006,101,2005,06140,1   ,3   ,0   ,1   ,0   ,4 ,5   
6250478,124,93,006,101,2005,06180,0   ,0   ,0   ,0   ,1   ,1 ,1   
6250478,124,93,006,101,2005,06270,1   ,0   ,3   ,3   ,3   ,10,10  
6250478,124,93,006,101,2005,06460,3   ,1   ,0   ,0   ,0   ,3 ,4   
6250478,124,93,006,101,2005,06470,7   ,8   ,4   ,1   ,1   ,14,21  
6250478,124,93,006,101,2005,06550,7   ,6   ,7   ,10  ,11  ,33,41  
6250478,124,93,006,101,2005,06610,1   ,2   ,0   ,0   ,0   ,3 ,3   
6250478,124,93,006,101,2005,06750,0   ,7   ,6   ,0   ,2   ,12,15  
6250478,124,93,006,101,2005,06810,0   ,0   ,0   ,1   ,0   ,1 ,1   
6250478,124,93,006,101,2005,06850,0   ,1   ,1   ,0   ,0   ,2 ,2   
6250478,124,93,006,101,2005,07280,0   ,0   ,0   ,1   ,0   ,1 ,1   
6250478,124,93,006,101,2005,07400,0   ,1   ,1   ,0   ,1   ,3 ,3   
6250478,124,93,006,101,2005,07490,5   ,8   ,13  ,13  ,4   ,30,43  
6250478,124,93,006,101,2005,07570,1   ,0   ,0   ,0   ,0   ,1 ,1   
6250478,124,93,006,101,2005,07580,12  ,17  ,14  ,12  ,10  ,42,65  
6250478,124,93,006,101,2005,07590,2   ,0   ,0   ,0   ,0   ,2 ,2   
6250478,124,93,006,101,2005,07610,1   ,1   ,2   ,0   ,0   ,4 ,4   
6250478,124,93,006,101,2005,07630,4   ,2   ,2   ,0   ,1   ,8 ,9   
6251161,124,93,006,101,2006,00020,0   ,0   ,0   ,0   ,1   ,1 ,1   
6251161,124,93,006,101,2006,00070,1   ,0   ,0   ,0   ,0   ,1 ,1   
6251161,124,93,006,101,2006,00600,0   ,0   ,0   ,0   ,1   ,1 ,1   
6251161,124,93,006,101,2006,01370,0   ,1   ,0   ,0   ,0   ,1 ,1   
6251161,124,93,006,101,2006,03920,0   ,1   ,0   ,2   ,0   ,3 ,3   
6251161,124,93,006,101,2006,04200,2   ,0   ,0   ,0   ,0   ,2 ,2   
6251161,124,93,006,101,2006,04590,0   ,0   ,2   ,1   ,0   ,3 ,3   
6251161,124,93,006,101,2006,04661,7   ,7   ,9   ,2   ,0   ,13,25  
6251161,124,93,006,101,2006,04670,3   ,2   ,0   ,0   ,1   ,6 ,6   
6251161,124,93,006,101,2006,04840,0   ,2   ,4   ,2   ,5   ,10,13  
6251161,124,93,006,101,2006,04860,0   ,0   ,6   ,1   ,0   ,2 ,7   
6251161,124,93,006,101,2006,05220,0   ,0   ,26  ,0   ,45  ,6 ,71  
6251161,124,93,006,101,2006,05280,0   ,0   ,0   ,2   ,0   ,1 ,2   
6251161,124,93,006,101,2006,05580,12  ,1   ,1   ,0   ,0   ,7 ,14  
6251161,124,93,006,101,2006,05600,1   ,2   ,0   ,0   ,1   ,4 ,4   
6251161,124,93,006,101,2006,05670,21  ,12  ,10  ,12  ,5   ,38,60  
6251161,124,93,006,101,2006,05830,1   ,4   ,1   ,0   ,0   ,6 ,6   
6251161,124,93,006,101,2006,05850,4   ,0   ,0   ,0   ,0   ,4 ,4   
6251161,124,93,006,101,2006,06070,0   ,0   ,1   ,0   ,0   ,1 ,1   
6251161,124,93,006,101,2006,06140,3   ,3   ,1   ,0   ,0   ,7 ,7   
6251161,124,93,006,101,2006,06270,0   ,4   ,2   ,2   ,3   ,9 ,11  
6251161,124,93,006,101,2006,06460,2   ,3   ,0   ,1   ,0   ,5 ,6   
6251161,124,93,006,101,2006,06470,10  ,11  ,10  ,4   ,3   ,28,38  
6251161,124,93,006,101,2006,06550,8   ,7   ,5   ,12  ,11  ,34,43  
6251161,124,93,006,101,2006,06750,0   ,3   ,5   ,0   ,1   ,8 ,9   
6251161,124,93,006,101,2006,06810,0   ,1   ,1   ,0   ,0   ,2 ,2   
6251161,124,93,006,101,2006,07490,0   ,7   ,11  ,13  ,6   ,30,37  
6251161,124,93,006,101,2006,07580,22  ,16  ,9   ,12  ,3   ,34,62  
6251161,124,93,006,101,2006,07610,4   ,3   ,2   ,1   ,0   ,9 ,10  
6251161,124,93,006,101,2006,07630,3   ,1   ,0   ,2   ,1   ,7 ,7   
6260720,124,93,006,101,2007,00070,0   ,1   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,00510,0   ,1   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,01720,0   ,3   ,0   ,0   ,0   ,1 ,3   
6260720,124,93,006,101,2007,02300,0   ,1   ,1   ,4   ,0   ,4 ,6   
6260720,124,93,006,101,2007,02550,0   ,3   ,0   ,0   ,0   ,2 ,3   
6260720,124,93,006,101,2007,02560,0   ,0   ,0   ,1   ,0   ,1 ,1   
6260720,124,93,006,101,2007,03370,0   ,0   ,0   ,1   ,0   ,1 ,1   
6260720,124,93,006,101,2007,03920,0   ,2   ,1   ,4   ,1   ,7 ,8   
6260720,124,93,006,101,2007,04020,0   ,2   ,0   ,1   ,1   ,4 ,4   
6260720,124,93,006,101,2007,04120,0   ,1   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,04200,1   ,0   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,04590,1   ,2   ,4   ,1   ,0   ,8 ,8   
6260720,124,93,006,101,2007,04661,10  ,6   ,8   ,3   ,0   ,17,27  
6260720,124,93,006,101,2007,04670,5   ,4   ,1   ,0   ,0   ,8 ,10  
6260720,124,93,006,101,2007,04840,1   ,2   ,1   ,2   ,3   ,9 ,9   
6260720,124,93,006,101,2007,05090,0   ,2   ,0   ,0   ,0   ,1 ,2   
6260720,124,93,006,101,2007,05220,0   ,0   ,2   ,4   ,3   ,8 ,9   
6260720,124,93,006,101,2007,05540,1   ,0   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,05580,9   ,3   ,4   ,0   ,0   ,11,16  
6260720,124,93,006,101,2007,05600,4   ,2   ,2   ,3   ,2   ,13,13  
6260720,124,93,006,101,2007,05670,8   ,2   ,5   ,3   ,3   ,20,21  
6260720,124,93,006,101,2007,05830,2   ,5   ,2   ,3   ,0   ,12,12  
6260720,124,93,006,101,2007,05850,7   ,1   ,0   ,0   ,0   ,6 ,8   
6260720,124,93,006,101,2007,06070,0   ,0   ,1   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,06140,3   ,0   ,2   ,0   ,0   ,5 ,5   
6260720,124,93,006,101,2007,06270,0   ,2   ,2   ,4   ,3   ,10,11  
6260720,124,93,006,101,2007,06460,4   ,1   ,0   ,0   ,0   ,5 ,5   
6260720,124,93,006,101,2007,06470,5   ,10  ,8   ,2   ,1   ,18,26  
6260720,124,93,006,101,2007,06500,0   ,0   ,0   ,2   ,0   ,2 ,2   
6260720,124,93,006,101,2007,06520,0   ,1   ,1   ,0   ,0   ,2 ,2   
6260720,124,93,006,101,2007,06550,9   ,10  ,10  ,15  ,12  ,39,56  
6260720,124,93,006,101,2007,06610,1   ,1   ,2   ,0   ,0   ,4 ,4   
6260720,124,93,006,101,2007,06750,0   ,7   ,4   ,1   ,0   ,11,12  
6260720,124,93,006,101,2007,06810,0   ,0   ,1   ,1   ,0   ,2 ,2   
6260720,124,93,006,101,2007,06850,3   ,0   ,1   ,0   ,0   ,3 ,4   
6260720,124,93,006,101,2007,07400,0   ,0   ,2   ,1   ,0   ,3 ,3   
6260720,124,93,006,101,2007,07490,2   ,5   ,6   ,6   ,8   ,23,27  
6260720,124,93,006,101,2007,07580,22  ,19  ,19  ,16  ,11  ,46,87  
6260720,124,93,006,101,2007,07590,1   ,0   ,0   ,0   ,0   ,1 ,1   
6260720,124,93,006,101,2007,07610,2   ,4   ,2   ,3   ,0   ,11,11  
6260720,124,93,006,101,2007,07630,2   ,1   ,1   ,0   ,0   ,3 ,4   
6311460,124,93,006,101,2009,00070,0   ,0   ,1   ,0   ,0   ,1 ,1   
