RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6373469,124,43,002,101,2019,04661,12  ,12  ,11  ,11  ,17  ,40,63  
6373469,124,43,002,101,2019,04840,0   ,3   ,7   ,7   ,1   ,16,18  
6373469,124,43,002,101,2019,04860,0   ,2   ,5   ,0   ,2   ,8 ,9   
6373469,124,43,002,101,2019,05090,0   ,0   ,6   ,2   ,2   ,8 ,10  
6373469,124,43,002,101,2019,05220,2   ,0   ,2   ,2   ,4   ,7 ,10  
6373469,124,43,002,101,2019,05280,1   ,0   ,2   ,5   ,3   ,11,11  
6373469,124,43,002,101,2019,05420,0   ,2   ,1   ,0   ,1   ,4 ,4   
6373469,124,43,002,101,2019,05540,7   ,5   ,9   ,13  ,4   ,31,38  
6373469,124,43,002,101,2019,05580,0   ,0   ,0   ,1   ,0   ,1 ,1   
6373469,124,43,002,101,2019,05590,0   ,0   ,3   ,5   ,0   ,8 ,8   
6373469,124,43,002,101,2019,05600,3   ,5   ,3   ,2   ,3   ,14,16  
6373469,124,43,002,101,2019,05670,13  ,7   ,6   ,3   ,6   ,28,35  
6373469,124,43,002,101,2019,05830,13  ,13  ,10  ,4   ,5   ,28,45  
6373469,124,43,002,101,2019,05850,8   ,11  ,9   ,19  ,14  ,37,61  
6373469,124,43,002,101,2019,06460,8   ,8   ,3   ,2   ,5   ,24,26  
6373469,124,43,002,101,2019,06520,11  ,16  ,7   ,10  ,11  ,32,55  
6373469,124,43,002,101,2019,06550,11  ,10  ,16  ,14  ,12  ,40,63  
6373469,124,43,002,101,2019,06610,0   ,3   ,1   ,7   ,3   ,13,14  
6373469,124,43,002,101,2019,06750,5   ,11  ,9   ,9   ,7   ,29,41  
6373469,124,43,002,101,2019,06810,0   ,0   ,0   ,1   ,1   ,2 ,2   
6373469,124,43,002,101,2019,06850,2   ,1   ,2   ,3   ,11  ,16,19  
6373469,124,43,002,101,2019,07490,0   ,3   ,4   ,3   ,3   ,12,13  
6373469,124,43,002,101,2019,07570,0   ,0   ,4   ,12  ,3   ,14,19  
6373469,124,43,002,101,2019,07580,12  ,13  ,9   ,2   ,11  ,28,47  
6373469,124,43,002,101,2019,07610,5   ,18  ,10  ,3   ,8   ,28,44  
6373469,124,43,002,101,2019,07630,0   ,1   ,0   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,00020,0   ,1   ,0   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,00070,5   ,1   ,1   ,2   ,2   ,9 ,11  
6376780,124,43,002,101,2021,00100,1   ,0   ,0   ,0   ,1   ,2 ,2   
6376780,124,43,002,101,2021,00510,0   ,0   ,2   ,0   ,0   ,2 ,2   
6376780,124,43,002,101,2021,00550,3   ,5   ,0   ,0   ,0   ,5 ,8   
6376780,124,43,002,101,2021,00600,0   ,0   ,0   ,0   ,1   ,1 ,1   
6376780,124,43,002,101,2021,01370,1   ,0   ,2   ,0   ,2   ,3 ,5   
6376780,124,43,002,101,2021,01390,2   ,1   ,1   ,1   ,0   ,5 ,5   
6376780,124,43,002,101,2021,01430,0   ,0   ,1   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,01490,1   ,6   ,2   ,0   ,1   ,5 ,10  
6376780,124,43,002,101,2021,01500,1   ,0   ,0   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,01540,0   ,0   ,1   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,01650,0   ,0   ,2   ,2   ,2   ,3 ,6   
6376780,124,43,002,101,2021,01720,0   ,0   ,1   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,01800,0   ,3   ,6   ,2   ,2   ,10,13  
6376780,124,43,002,101,2021,02060,1   ,2   ,0   ,0   ,0   ,2 ,3   
6376780,124,43,002,101,2021,02300,0   ,5   ,1   ,5   ,2   ,11,13  
6376780,124,43,002,101,2021,02550,1   ,1   ,3   ,1   ,0   ,6 ,6   
6376780,124,43,002,101,2021,02560,0   ,1   ,0   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,03520,0   ,0   ,0   ,1   ,0   ,1 ,1   
6376780,124,43,002,101,2021,04661,11  ,12  ,10  ,5   ,11  ,34,49  
6376780,124,43,002,101,2021,04840,0   ,2   ,2   ,8   ,2   ,11,14  
6376780,124,43,002,101,2021,04860,0   ,4   ,5   ,2   ,0   ,8 ,11  
6376780,124,43,002,101,2021,05090,0   ,0   ,2   ,1   ,6   ,8 ,9   
6376780,124,43,002,101,2021,05220,0   ,0   ,20  ,0   ,18  ,2 ,38  
6376780,124,43,002,101,2021,05280,1   ,7   ,10  ,10  ,11  ,27,39  
6376780,124,43,002,101,2021,05420,0   ,3   ,0   ,0   ,0   ,2 ,3   
6376780,124,43,002,101,2021,05540,7   ,8   ,10  ,16  ,7   ,32,48  
6376780,124,43,002,101,2021,05590,0   ,0   ,1   ,0   ,0   ,1 ,1   
6376780,124,43,002,101,2021,05600,9   ,7   ,0   ,0   ,1   ,12,17  
